persona,source,text,Itemnum,answer
Serge Haroche,Scientist,Generates a lot of enthusiasm,16,2
Serge Haroche,Scientist,Has a forgiving nature,17,3
Serge Haroche,Scientist,Tends to be disorganized,18,5
Serge Haroche,Scientist,Worries a lot,19,4
Serge Haroche,Scientist,Has an active imagination,20,1
Serge Haroche,Scientist,Tends to be quiet,21,4
Serge Haroche,Scientist,Is generally trusting,22,1
Serge Haroche,Scientist,Tends to be lazy,23,5
Serge Haroche,Scientist,"Is emotionally stable, not easily upset",24,3
Serge Haroche,Scientist,Is inventive,25,1
Serge Haroche,Scientist,Has an assertive personality,26,3
Serge Haroche,Scientist,Can be cold and aloof,27,1
Serge Haroche,Scientist,Perseveres until the task is finished,28,4
Serge Haroche,Scientist,Can be moody,29,3
Serge Haroche,Scientist,"Values artistic, aesthetic experiences",30,4
Serge Haroche,Scientist,"Is sometimes shy, inhibited",31,4
Serge Haroche,Scientist,Is considerate and kind to almost everyone,32,1
Serge Haroche,Scientist,Does things efficiently,33,5
Serge Haroche,Scientist,Remains calm in tense situations,34,4
Serge Haroche,Scientist,Prefers work that is routine,35,5
Serge Haroche,Scientist,"Is outgoing, sociable",36,3
Serge Haroche,Scientist,Is sometimes rude to others,37,4
Serge Haroche,Scientist,Makes plans and follows through with them,38,4
Serge Haroche,Scientist,Gets nervous easily,39,5
Serge Haroche,Scientist,"Likes to reflect, play with ideas",40,5
Serge Haroche,Scientist,Has few artistic interests,41,3
Serge Haroche,Scientist,Likes to cooperate with others,42,4
Serge Haroche,Scientist,Is easily distracted,43,3
Serge Haroche,Scientist,"Is sophisticated in art, music, or Literature",44,5
Robert Fulton,Scientist,Is talkative,1,5
Robert Fulton,Scientist,Tends to find fault with others,2,1
Robert Fulton,Scientist,Does a thorough job,3,5
Robert Fulton,Scientist,"Is depressed, blue",4,1
Robert Fulton,Scientist,"Is original, comes up with new ideas",5,4
Robert Fulton,Scientist,Is reserved,6,5
Robert Fulton,Scientist,Is helpful and unselfish with others,7,1
Robert Fulton,Scientist,Can be somewhat careless,8,2
Robert Fulton,Scientist,"Is relaxed, handles stress well",9,3
Robert Fulton,Scientist,Is curious about many different things,10,2
Robert Fulton,Scientist,Is full of energy,11,3
Robert Fulton,Scientist,Starts quarrels with others,12,4
Robert Fulton,Scientist,Is a reliable worker,13,2
Robert Fulton,Scientist,Can be tense,14,4
Robert Fulton,Scientist,"Is ingenious, a deep thinker",15,5
Robert Fulton,Scientist,Generates a lot of enthusiasm,16,5
Robert Fulton,Scientist,Has a forgiving nature,17,4
Robert Fulton,Scientist,Tends to be disorganized,18,4
Robert Fulton,Scientist,Worries a lot,19,4
Robert Fulton,Scientist,Has an active imagination,20,3
Robert Fulton,Scientist,Tends to be quiet,21,5
Robert Fulton,Scientist,Is generally trusting,22,4
Robert Fulton,Scientist,Tends to be lazy,23,2
Robert Fulton,Scientist,"Is emotionally stable, not easily upset",24,1
Robert Fulton,Scientist,Is inventive,25,5
Robert Fulton,Scientist,Has an assertive personality,26,5
Robert Fulton,Scientist,Can be cold and aloof,27,4
Robert Fulton,Scientist,Perseveres until the task is finished,28,1
Robert Fulton,Scientist,Can be moody,29,1
Robert Fulton,Scientist,"Values artistic, aesthetic experiences",30,2
Robert Fulton,Scientist,"Is sometimes shy, inhibited",31,2
Robert Fulton,Scientist,Is considerate and kind to almost everyone,32,4
Robert Fulton,Scientist,Does things efficiently,33,5
Robert Fulton,Scientist,Remains calm in tense situations,34,5
Robert Fulton,Scientist,Prefers work that is routine,35,1
Robert Fulton,Scientist,"Is outgoing, sociable",36,3
Robert Fulton,Scientist,Is sometimes rude to others,37,1
Robert Fulton,Scientist,Makes plans and follows through with them,38,4
Robert Fulton,Scientist,Gets nervous easily,39,2
Robert Fulton,Scientist,"Likes to reflect, play with ideas",40,5
Robert Fulton,Scientist,Has few artistic interests,41,4
Robert Fulton,Scientist,Likes to cooperate with others,42,3
Robert Fulton,Scientist,Is easily distracted,43,4
Robert Fulton,Scientist,"Is sophisticated in art, music, or Literature",44,3
Vera Rubin,Scientist,Is talkative,1,1
Vera Rubin,Scientist,Tends to find fault with others,2,3
Vera Rubin,Scientist,Does a thorough job,3,1
Vera Rubin,Scientist,"Is depressed, blue",4,3
Vera Rubin,Scientist,"Is original, comes up with new ideas",5,5
Vera Rubin,Scientist,Is reserved,6,4
Vera Rubin,Scientist,Is helpful and unselfish with others,7,5
Vera Rubin,Scientist,Can be somewhat careless,8,5
Vera Rubin,Scientist,"Is relaxed, handles stress well",9,1
Vera Rubin,Scientist,Is curious about many different things,10,1
Vera Rubin,Scientist,Is full of energy,11,4
Vera Rubin,Scientist,Starts quarrels with others,12,5
Vera Rubin,Scientist,Is a reliable worker,13,1
Vera Rubin,Scientist,Can be tense,14,2
Vera Rubin,Scientist,"Is ingenious, a deep thinker",15,4
Vera Rubin,Scientist,Generates a lot of enthusiasm,16,2
Vera Rubin,Scientist,Has a forgiving nature,17,3
Vera Rubin,Scientist,Tends to be disorganized,18,1
Vera Rubin,Scientist,Worries a lot,19,5
Vera Rubin,Scientist,Has an active imagination,20,2
Vera Rubin,Scientist,Tends to be quiet,21,3
Vera Rubin,Scientist,Is generally trusting,22,4
Vera Rubin,Scientist,Tends to be lazy,23,5
Vera Rubin,Scientist,"Is emotionally stable, not easily upset",24,3
Vera Rubin,Scientist,Is inventive,25,5
Vera Rubin,Scientist,Has an assertive personality,26,1
Vera Rubin,Scientist,Can be cold and aloof,27,1
Vera Rubin,Scientist,Perseveres until the task is finished,28,2
Vera Rubin,Scientist,Can be moody,29,3
Vera Rubin,Scientist,"Values artistic, aesthetic experiences",30,3
Vera Rubin,Scientist,"Is sometimes shy, inhibited",31,5
Vera Rubin,Scientist,Is considerate and kind to almost everyone,32,5
Vera Rubin,Scientist,Does things efficiently,33,1
Vera Rubin,Scientist,Remains calm in tense situations,34,3
Vera Rubin,Scientist,Prefers work that is routine,35,3
Vera Rubin,Scientist,"Is outgoing, sociable",36,4
Vera Rubin,Scientist,Is sometimes rude to others,37,3
Vera Rubin,Scientist,Makes plans and follows through with them,38,3
Vera Rubin,Scientist,Gets nervous easily,39,1
Vera Rubin,Scientist,"Likes to reflect, play with ideas",40,3
Vera Rubin,Scientist,Has few artistic interests,41,1
Vera Rubin,Scientist,Likes to cooperate with others,42,3
Vera Rubin,Scientist,Is easily distracted,43,4
Vera Rubin,Scientist,"Is sophisticated in art, music, or Literature",44,2
George E. Smith,Scientist,Is talkative,1,1
George E. Smith,Scientist,Tends to find fault with others,2,5
George E. Smith,Scientist,Does a thorough job,3,1
George E. Smith,Scientist,"Is depressed, blue",4,2
George E. Smith,Scientist,"Is original, comes up with new ideas",5,2
George E. Smith,Scientist,Is reserved,6,2
George E. Smith,Scientist,Is helpful and unselfish with others,7,4
George E. Smith,Scientist,Can be somewhat careless,8,3
George E. Smith,Scientist,"Is relaxed, handles stress well",9,3
George E. Smith,Scientist,Is curious about many different things,10,5
George E. Smith,Scientist,Is full of energy,11,4
George E. Smith,Scientist,Starts quarrels with others,12,4
George E. Smith,Scientist,Is a reliable worker,13,3
George E. Smith,Scientist,Can be tense,14,5
George E. Smith,Scientist,"Is ingenious, a deep thinker",15,5
George E. Smith,Scientist,Generates a lot of enthusiasm,16,1
George E. Smith,Scientist,Has a forgiving nature,17,3
George E. Smith,Scientist,Tends to be disorganized,18,5
George E. Smith,Scientist,Worries a lot,19,3
George E. Smith,Scientist,Has an active imagination,20,5
George E. Smith,Scientist,Tends to be quiet,21,5
George E. Smith,Scientist,Is generally trusting,22,4
George E. Smith,Scientist,Tends to be lazy,23,3
George E. Smith,Scientist,"Is emotionally stable, not easily upset",24,2
George E. Smith,Scientist,Is inventive,25,5
George E. Smith,Scientist,Has an assertive personality,26,5
George E. Smith,Scientist,Can be cold and aloof,27,5
George E. Smith,Scientist,Perseveres until the task is finished,28,1
George E. Smith,Scientist,Can be moody,29,4
George E. Smith,Scientist,"Values artistic, aesthetic experiences",30,1
George E. Smith,Scientist,"Is sometimes shy, inhibited",31,2
George E. Smith,Scientist,Is considerate and kind to almost everyone,32,3
George E. Smith,Scientist,Does things efficiently,33,5
George E. Smith,Scientist,Remains calm in tense situations,34,5
George E. Smith,Scientist,Prefers work that is routine,35,4
George E. Smith,Scientist,"Is outgoing, sociable",36,4
George E. Smith,Scientist,Is sometimes rude to others,37,5
George E. Smith,Scientist,Makes plans and follows through with them,38,3
George E. Smith,Scientist,Gets nervous easily,39,4
George E. Smith,Scientist,"Likes to reflect, play with ideas",40,2
George E. Smith,Scientist,Has few artistic interests,41,5
George E. Smith,Scientist,Likes to cooperate with others,42,1
George E. Smith,Scientist,Is easily distracted,43,4
George E. Smith,Scientist,"Is sophisticated in art, music, or Literature",44,5
Leó Szilárd,Scientist,Is talkative,1,1
Leó Szilárd,Scientist,Tends to find fault with others,2,3
Leó Szilárd,Scientist,Does a thorough job,3,4
Leó Szilárd,Scientist,"Is depressed, blue",4,3
Leó Szilárd,Scientist,"Is original, comes up with new ideas",5,4
Leó Szilárd,Scientist,Is reserved,6,3
Leó Szilárd,Scientist,Is helpful and unselfish with others,7,5
Leó Szilárd,Scientist,Can be somewhat careless,8,3
Leó Szilárd,Scientist,"Is relaxed, handles stress well",9,3
Leó Szilárd,Scientist,Is curious about many different things,10,5
Leó Szilárd,Scientist,Is full of energy,11,5
Leó Szilárd,Scientist,Starts quarrels with others,12,5
Leó Szilárd,Scientist,Is a reliable worker,13,4
Leó Szilárd,Scientist,Can be tense,14,4
Leó Szilárd,Scientist,"Is ingenious, a deep thinker",15,1
Leó Szilárd,Scientist,Generates a lot of enthusiasm,16,1
Leó Szilárd,Scientist,Has a forgiving nature,17,4
Leó Szilárd,Scientist,Tends to be disorganized,18,4
Leó Szilárd,Scientist,Worries a lot,19,1
Leó Szilárd,Scientist,Has an active imagination,20,2
Leó Szilárd,Scientist,Tends to be quiet,21,1
Leó Szilárd,Scientist,Is generally trusting,22,4
Leó Szilárd,Scientist,Tends to be lazy,23,5
Leó Szilárd,Scientist,"Is emotionally stable, not easily upset",24,4
Leó Szilárd,Scientist,Is inventive,25,5
Leó Szilárd,Scientist,Has an assertive personality,26,1
Leó Szilárd,Scientist,Can be cold and aloof,27,2
Leó Szilárd,Scientist,Perseveres until the task is finished,28,4
Leó Szilárd,Scientist,Can be moody,29,5
Leó Szilárd,Scientist,"Values artistic, aesthetic experiences",30,5
Leó Szilárd,Scientist,"Is sometimes shy, inhibited",31,5
Leó Szilárd,Scientist,Is considerate and kind to almost everyone,32,4
Leó Szilárd,Scientist,Does things efficiently,33,3
Leó Szilárd,Scientist,Remains calm in tense situations,34,5
Leó Szilárd,Scientist,Prefers work that is routine,35,4
Leó Szilárd,Scientist,"Is outgoing, sociable",36,3
Leó Szilárd,Scientist,Is sometimes rude to others,37,3
Leó Szilárd,Scientist,Makes plans and follows through with them,38,2
Leó Szilárd,Scientist,Gets nervous easily,39,1
Leó Szilárd,Scientist,"Likes to reflect, play with ideas",40,4
Leó Szilárd,Scientist,Has few artistic interests,41,2
Leó Szilárd,Scientist,Likes to cooperate with others,42,2
Leó Szilárd,Scientist,Is easily distracted,43,1
Leó Szilárd,Scientist,"Is sophisticated in art, music, or Literature",44,3
Jaroslav Heyrovský,Scientist,Is talkative,1,5
Jaroslav Heyrovský,Scientist,Tends to find fault with others,2,5
Jaroslav Heyrovský,Scientist,Does a thorough job,3,4
Jaroslav Heyrovský,Scientist,"Is depressed, blue",4,5
Jaroslav Heyrovský,Scientist,"Is original, comes up with new ideas",5,1
Jaroslav Heyrovský,Scientist,Is reserved,6,3
Jaroslav Heyrovský,Scientist,Is helpful and unselfish with others,7,5
Jaroslav Heyrovský,Scientist,Can be somewhat careless,8,5
Jaroslav Heyrovský,Scientist,"Is relaxed, handles stress well",9,2
Jaroslav Heyrovský,Scientist,Is curious about many different things,10,3
Jaroslav Heyrovský,Scientist,Is full of energy,11,4
Jaroslav Heyrovský,Scientist,Starts quarrels with others,12,5
Jaroslav Heyrovský,Scientist,Is a reliable worker,13,1
Jaroslav Heyrovský,Scientist,Can be tense,14,3
Jaroslav Heyrovský,Scientist,"Is ingenious, a deep thinker",15,3
Jaroslav Heyrovský,Scientist,Generates a lot of enthusiasm,16,3
Jaroslav Heyrovský,Scientist,Has a forgiving nature,17,5
Jaroslav Heyrovský,Scientist,Tends to be disorganized,18,5
Jaroslav Heyrovský,Scientist,Worries a lot,19,2
Jaroslav Heyrovský,Scientist,Has an active imagination,20,3
Jaroslav Heyrovský,Scientist,Tends to be quiet,21,4
Jaroslav Heyrovský,Scientist,Is generally trusting,22,4
Jaroslav Heyrovský,Scientist,Tends to be lazy,23,2
Jaroslav Heyrovský,Scientist,"Is emotionally stable, not easily upset",24,3
Jaroslav Heyrovský,Scientist,Is inventive,25,4
Jaroslav Heyrovský,Scientist,Has an assertive personality,26,5
Jaroslav Heyrovský,Scientist,Can be cold and aloof,27,2
Jaroslav Heyrovský,Scientist,Perseveres until the task is finished,28,3
Jaroslav Heyrovský,Scientist,Can be moody,29,1
Jaroslav Heyrovský,Scientist,"Values artistic, aesthetic experiences",30,1
Jaroslav Heyrovský,Scientist,"Is sometimes shy, inhibited",31,1
Jaroslav Heyrovský,Scientist,Is considerate and kind to almost everyone,32,1
Jaroslav Heyrovský,Scientist,Does things efficiently,33,3
Jaroslav Heyrovský,Scientist,Remains calm in tense situations,34,3
Jaroslav Heyrovský,Scientist,Prefers work that is routine,35,3
Jaroslav Heyrovský,Scientist,"Is outgoing, sociable",36,1
Jaroslav Heyrovský,Scientist,Is sometimes rude to others,37,2
Jaroslav Heyrovský,Scientist,Makes plans and follows through with them,38,2
Jaroslav Heyrovský,Scientist,Gets nervous easily,39,4
Jaroslav Heyrovský,Scientist,"Likes to reflect, play with ideas",40,3
Jaroslav Heyrovský,Scientist,Has few artistic interests,41,4
Jaroslav Heyrovský,Scientist,Likes to cooperate with others,42,3
Jaroslav Heyrovský,Scientist,Is easily distracted,43,1
Jaroslav Heyrovský,Scientist,"Is sophisticated in art, music, or Literature",44,2
Yury Luzhkov,Scientist,Is talkative,1,4
Yury Luzhkov,Scientist,Tends to find fault with others,2,1
Yury Luzhkov,Scientist,Does a thorough job,3,3
Yury Luzhkov,Scientist,"Is depressed, blue",4,5
Yury Luzhkov,Scientist,"Is original, comes up with new ideas",5,5
Yury Luzhkov,Scientist,Is reserved,6,5
Yury Luzhkov,Scientist,Is helpful and unselfish with others,7,1
Yury Luzhkov,Scientist,Can be somewhat careless,8,5
Yury Luzhkov,Scientist,"Is relaxed, handles stress well",9,3
Yury Luzhkov,Scientist,Is curious about many different things,10,2
Yury Luzhkov,Scientist,Is full of energy,11,4
Yury Luzhkov,Scientist,Starts quarrels with others,12,3
Yury Luzhkov,Scientist,Is a reliable worker,13,1
Yury Luzhkov,Scientist,Can be tense,14,2
Yury Luzhkov,Scientist,"Is ingenious, a deep thinker",15,3
Yury Luzhkov,Scientist,Generates a lot of enthusiasm,16,3
Yury Luzhkov,Scientist,Has a forgiving nature,17,3
Yury Luzhkov,Scientist,Tends to be disorganized,18,2
Yury Luzhkov,Scientist,Worries a lot,19,5
Yury Luzhkov,Scientist,Has an active imagination,20,3
Yury Luzhkov,Scientist,Tends to be quiet,21,2
Yury Luzhkov,Scientist,Is generally trusting,22,5
Yury Luzhkov,Scientist,Tends to be lazy,23,4
Yury Luzhkov,Scientist,"Is emotionally stable, not easily upset",24,4
Yury Luzhkov,Scientist,Is inventive,25,2
Yury Luzhkov,Scientist,Has an assertive personality,26,3
Yury Luzhkov,Scientist,Can be cold and aloof,27,1
Yury Luzhkov,Scientist,Perseveres until the task is finished,28,5
Yury Luzhkov,Scientist,Can be moody,29,4
Yury Luzhkov,Scientist,"Values artistic, aesthetic experiences",30,2
Yury Luzhkov,Scientist,"Is sometimes shy, inhibited",31,3
Yury Luzhkov,Scientist,Is considerate and kind to almost everyone,32,3
Yury Luzhkov,Scientist,Does things efficiently,33,3
Yury Luzhkov,Scientist,Remains calm in tense situations,34,3
Yury Luzhkov,Scientist,Prefers work that is routine,35,1
Yury Luzhkov,Scientist,"Is outgoing, sociable",36,2
Yury Luzhkov,Scientist,Is sometimes rude to others,37,3
Yury Luzhkov,Scientist,Makes plans and follows through with them,38,3
Yury Luzhkov,Scientist,Gets nervous easily,39,3
Yury Luzhkov,Scientist,"Likes to reflect, play with ideas",40,4
Yury Luzhkov,Scientist,Has few artistic interests,41,5
Yury Luzhkov,Scientist,Likes to cooperate with others,42,4
Yury Luzhkov,Scientist,Is easily distracted,43,3
Yury Luzhkov,Scientist,"Is sophisticated in art, music, or Literature",44,4
Lazare Carnot,Scientist,Is talkative,1,4
Lazare Carnot,Scientist,Tends to find fault with others,2,3
Lazare Carnot,Scientist,Does a thorough job,3,2
Lazare Carnot,Scientist,"Is depressed, blue",4,4
Lazare Carnot,Scientist,"Is original, comes up with new ideas",5,5
